original_index,label
928095,0
20524,0
962410,0
322903,0
1830626,0
1779261,0
1078644,0
481349,0
81206,0
349194,0
816079,0
448684,0
1848587,0
1986307,0
646283,0
1231189,0
123842,0
501579,0
1975323,0
689214,0
839557,0
645646,0
30477,0
1513221,0
551279,0
1189812,0
430564,0
1034096,0
1781531,0
112247,0
698239,0
1844983,0
218069,0
1532299,0
923449,0
1843944,0
1134659,0
1117685,0
1141297,0
1459686,0
246159,0
1555225,0
106944,0
1314492,0
1375782,0
1757743,0
1134491,0
68131,0
1474839,0
1024893,0
1056129,0
1990185,0
1393415,0
881712,0
1368146,0
1298504,0
1205732,0
87921,0
1759853,0
183875,0
360231,0
719630,0
1978371,0
518111,0
1609590,0
18383,0
368375,0
212672,0
603190,0
895491,0
1189922,0
327294,0
496335,0
609266,0
989113,0
1445279,0
883997,0
303891,0
1807738,0
146252,0
685103,0
1196087,0
762717,0
1425623,0
1021605,0
757836,0
1026869,0
1866217,0
1129040,0
1357002,0
1734833,0
1385074,0
1911116,0
1394084,0
1964591,0
1642829,0
1056759,0
997824,0
839239,0
725991,0
642021,0
1079471,0
240295,0
1419904,0
689918,0
1232087,0
577207,0
1392183,0
367061,0
1524218,0
439243,0
355929,0
637271,0
301505,0
1043751,0
1863150,0
774345,0
189646,0
410866,0
1475988,0
1354794,0
83222,0
426976,0
895166,0
402124,0
1605188,0
849207,0
131407,0
185988,0
889807,0
677143,0
304719,0
1475000,0
581889,0
542107,0
940916,0
885649,0
1496303,0
1280814,0
951238,0
1649634,0
1067574,0
1487686,0
1406193,0
854985,0
1690967,0
1951780,0
1058823,0
1800010,0
1274617,0
1389379,0
902026,0
1836299,0
197003,0
1542563,0
662205,0
1037803,0
1178006,0
1137895,0
1624936,0
274451,0
1211193,0
1345019,0
80471,0
359569,0
657102,0
1443903,0
1349866,0
521761,0
196935,0
475260,0
538263,0
1150345,0
1976721,0
1029802,0
689050,0
49046,0
1808950,0
1796158,0
1411202,0
243351,0
487259,0
506756,0
771084,0
1528097,0
1773501,0
1563361,0
812680,0
633458,0
103543,0
801592,0
385444,0
1801468,0
1961004,0
1862784,0
1586922,0
1103719,0
164965,0
1942183,0
355557,0
1450801,0
1755499,0
898534,0
122134,0
1806869,0
77932,0
907535,0
151277,0
182503,0
67596,0
974037,0
1309059,0
774567,0
1427897,0
599894,0
1095154,0
1066745,0
1779138,0
587649,0
697870,0
917808,0
861933,0
1040326,0
1556671,0
98346,0
523853,0
1701637,0
892660,0
1879810,0
550253,0
957233,0
696487,0
419332,0
960542,0
31359,0
735058,0
1063585,0
186063,0
1144117,0
1055136,0
1799105,0
1031304,0
1291796,0
534147,0
205802,0
1054031,0
842227,0
1315174,0
431918,0
251997,0
1942435,0
937899,0
1313194,0
1677110,0
717822,0
56206,0
411743,0
1915906,0
197921,0
104851,0
247684,0
1225410,0
1549567,0
1103176,0
750608,0
206665,0
1746596,0
1808112,0
1714714,0
629122,0
1313167,0
684323,0
1540470,0
404317,0
549025,0
102524,0
230357,0
119321,0
1636869,0
1159244,0
448597,0
657101,0
1052122,0
1549235,0
625450,0
547021,0
566602,0
897271,0
530708,0
1237926,0
286138,0
463390,0
13809,0
566980,0
1463001,0
1769924,0
1424271,0
382480,0
1114468,0
851687,0
79695,0
347665,0
1946621,0
948582,0
1581770,0
560296,0
146127,0
1370044,0
390925,0
50672,0
1207190,0
242730,0
1983667,0
1784708,0
1922295,0
786716,0
1418247,0
1477815,0
1098281,0
184324,0
962429,0
1711102,0
28558,0
1753541,0
462796,0
279049,0
1292010,0
1571222,0
278043,0
845304,0
1125785,0
540474,0
1474765,0
1479518,0
1588225,0
1086969,0
1949510,0
1639165,0
1871901,0
1257651,0
1212689,0
1748144,0
1856325,0
624959,0
808160,0
1735279,0
713031,0
1678071,0
745449,0
1367494,0
1868351,0
762640,0
316617,0
647290,0
275075,0
662563,0
1264259,0
873654,0
944634,0
144800,0
316164,0
1995456,0
1499681,0
812075,0
1596699,0
1432065,0
357556,0
1127262,0
793173,0
1666874,0
1686794,0
1684415,0
1262836,0
466663,0
70914,0
1018139,0
1781297,0
903474,0
721023,0
593759,0
399626,0
320639,0
639948,0
1388510,0
96604,0
1362050,0
32864,0
1828690,0
1291091,0
618194,0
738180,0
101124,0
1235538,0
682802,0
1601026,0
382015,0
1168951,0
150031,0
598683,0
1124699,0
1429851,0
912732,0
169369,0
981238,0
339929,0
1573847,0
48815,0
1101445,0
1447392,0
958141,0
719116,0
1728218,0
1189628,0
1920585,0
1701618,0
1170084,0
672350,0
482265,0
1753468,0
1795591,0
1262636,0
346421,0
787333,0
290218,0
323361,0
1686518,0
1039174,0
1012726,0
507488,0
1409075,0
681712,0
592868,0
560477,0
1227621,0
446743,0
928966,0
1332860,0
1496199,0
1698707,0
207297,0
1602600,0
1133715,0
553942,0
457839,0
417830,0
1177318,0
1766600,0
1822666,0
1405127,0
1017519,0
1717543,0
1643133,0
21674,0
1770082,0
1073080,0
1495236,0
1927452,0
16038,0
1863339,0
1468585,0
694392,0
206895,0
1376260,0
1218623,0
529282,0
747212,0
937013,0
546474,0
704542,0
1830946,0
547294,0
1392202,0
287388,0
1272559,0
1793241,0
1166874,0
408439,0
1880471,0
449400,0
354265,0
240151,0
976005,0
299621,0
1362762,0
271642,0
386306,0
487899,0
1618685,0
983407,0
657484,0
946525,0
1501102,0
723011,0
24230,0
975590,0
812277,0
1986237,0
72844,0
1894943,0
542300,0
786582,0
1488959,0
936976,0
698890,0
1031847,0
1728038,0
1675756,0
109396,0
1642633,0
774941,0
12978,0
1147157,0
1233328,0
1371596,0
1347872,0
442069,0
1364887,0
415799,0
1974254,0
646660,0
561920,0
1244578,0
670268,0
378629,0
1724041,0
1690172,0
856267,0
477067,0
520127,0
1415383,0
1369558,0
636824,0
149270,0
1036876,0
886150,0
1481871,0
1012803,0
724913,0
537643,0
19344,0
811311,0
134809,0
1211947,0
1037676,0
1676522,0
170908,0
234178,0
47334,0
1609678,0
162528,0
1616184,0
1194950,0
1886262,0
1101710,0
664151,0
1768345,0
807061,0
255257,0
773476,0
407818,0
722693,0
1305647,0
1607008,0
1921672,0
1314943,0
917416,0
1553973,0
713541,0
1958434,0
1421249,0
1231514,0
147152,0
1736991,0
514050,0
1332089,0
613010,0
1051649,0
1655635,0
1352659,0
1575242,0
116007,0
878744,0
1227949,0
7086,0
798885,0
1965464,0
1314797,0
892171,0
1214936,0
770385,0
1979884,0
904749,0
1419648,0
35839,0
433927,0
1883488,0
701249,0
1769958,0
455157,0
24333,0
1116659,0
691462,0
903038,0
1315334,0
795621,0
1501401,0
134040,0
1557118,0
772680,0
1642422,0
838575,0
303804,0
1766996,0
497212,0
364988,0
48207,0
1009248,0
1525815,0
228875,0
1358361,0
1054479,0
1567350,0
750116,0
21341,0
1781036,0
722620,0
916909,0
10688,0
1777767,0
750874,0
325242,0
522259,0
783879,0
1845084,0
199018,0
1641841,0
562160,0
555663,0
1548524,0
1561309,0
984203,0
127971,0
1628904,0
477281,0
237219,0
1000932,0
1217885,0
1380664,0
375275,0
1116836,0
1894509,0
1632688,0
424429,0
1980959,0
86503,0
1447756,0
673457,0
1064046,0
186175,0
563838,0
1874676,0
978312,0
1938176,0
1195953,0
770455,0
1116873,0
1147608,0
147241,0
803541,0
821828,0
1873681,0
1681225,0
888168,0
706643,0
1011566,0
83818,0
1941035,0
1519157,0
561608,0
768232,0
934574,0
124390,0
225337,0
1543435,0
1111335,0
1229134,0
1442107,0
177854,0
248719,0
1246501,0
842116,0
1905217,0
933318,0
1587110,0
1214619,0
238783,0
1103865,0
1472915,0
1899368,0
353035,0
166175,0
687788,0
840323,0
304776,0
492437,0
178868,0
1980551,0
1328407,0
1002957,0
1074562,0
1661593,0
681031,0
63440,0
1153957,0
667461,0
1432730,0
1572439,0
1682944,0
883967,0
1557634,0
934635,0
74588,0
1887716,0
1719148,0
1071485,0
1464672,0
1111482,0
598218,0
1618785,0
822889,0
966863,0
1576456,0
1348976,0
1107497,0
1053680,0
345626,0
1835621,0
1810269,0
1576326,0
1570897,0
1836219,0
461270,0
1250175,0
1979205,0
1177607,0
684246,0
1824202,0
731092,0
777655,0
343930,0
1578928,0
1933830,0
974374,0
1269043,0
1280174,0
1593343,0
156676,0
1244080,0
800113,0
677543,0
1884750,0
888981,0
1105636,0
146014,0
221780,0
324812,0
611959,0
118775,0
566216,0
821596,0
5439,0
1760218,0
478276,0
138033,0
715562,0
449519,0
1353152,0
1872618,0
1205145,0
1680288,0
410443,0
1011814,0
1468745,0
917134,0
1104725,0
512138,0
1390627,0
949321,0
721236,0
115446,0
151979,0
1085926,0
968561,0
1433826,0
1279929,0
1442969,0
1555200,0
972901,0
801565,0
1418626,0
1207957,0
898498,0
466364,0
720884,0
101632,0
781628,0
1022719,0
1341778,0
1771169,0
1894187,0
230275,0
1201648,0
543330,0
1315321,0
1382495,0
1849207,0
1177880,0
196202,0
1085872,0
1326103,0
1621459,0
289302,0
1182723,0
633258,0
1054536,0
1534797,0
626657,0
1855120,0
384188,0
1806267,0
438490,0
1163790,0
525198,0
486381,0
869662,0
995767,0
1103451,0
843895,0
1832928,0
634925,0
279798,0
801830,0
16925,0
1001964,0
1126993,0
952670,0
1584302,0
530675,0
114979,0
1894672,0
1036186,0
1259181,0
1167447,0
155090,0
1094415,0
1483643,0
564373,0
301100,0
651701,0
46590,0
1078316,0
1906110,0
1614457,0
1440808,0
758253,0
1894623,0
1771257,0
216222,0
1031833,0
1611733,0
229259,0
791084,0
395410,0
1197162,0
1758690,0
1129954,0
1388467,0
596463,0
1443344,0
1445801,0
887451,0
1490526,0
140738,0
750880,0
1567451,0
911934,0
113571,0
656822,0
1011137,0
374213,0
1035168,0
121981,0
1286446,0
489729,0
1151817,0
1479875,0
244992,0
786619,0
972711,0
1978476,0
498665,0
23684,0
767142,0
1711796,0
202408,0
1092311,0
1551880,0
216201,0
890517,0
57947,0
71385,0
407531,0
925500,0
1489079,0
1219704,0
1536872,0
860925,0
534627,0
1392993,0
313174,0
951313,0
438022,0
762961,0
1169714,0
1694657,0
630443,0
1581676,0
164209,0
34778,0
516958,0
1596705,0
1066690,0
972814,0
780991,0
1164960,0
1126842,0
1430819,0
1014216,0
1434588,0
266838,0
206296,0
1072658,0
1751223,0
598776,0
1919624,0
1534101,0
916942,0
739601,0
1795360,0
1797650,0
1734018,0
341275,0
211136,0
1353916,0
1698588,0
284840,0
1360858,0
229268,0
924898,0
1306466,0
935477,0
622047,0
333576,0
779031,0
359173,0
1689101,0
1407156,0
1305083,0
125206,0
1285655,0
975684,0
768758,0
890960,0
1262536,0
1769575,0
1068297,0
492619,0
473427,0
1611228,0
1626652,0
195402,0
1367857,0
1950042,0
1666791,0
14822,0
443265,0
1532366,0
605566,0
375343,0
1115638,0
719083,0
590438,0
122640,0
873674,0
1033687,0
214811,0
1529701,0
1467192,0
915634,0
1038558,0
111151,0
1631884,0
1087247,0
935288,0
1243815,0
330299,0
1668667,0
1038481,0
1179088,0
1441607,0
1558425,0
606651,0
1338582,0
510070,0
767898,0
591270,0
1142007,0
972364,0
42494,0
851745,0
1400503,0
1890714,0
1829539,0
1973353,0
1630439,0
1894976,0
422639,0
1676344,0
1676237,0
867735,0
554071,0
542485,0
1169431,0
191677,0
1298417,0
674146,0
301237,0
1154238,0
170130,0
234083,0
98055,0
1119411,0
783428,0
1836251,0
622805,0
1040843,0
1134774,0
431211,0
203253,0
1922741,0
1830501,0
1691825,0
148084,0
570023,0
573692,0
1565367,0
659801,0
1409227,0
649776,0
571480,0
1537105,0
1485966,0
52387,0
435114,0
1417007,0
916184,0
567445,0
1701651,0
1797909,0
1746834,0
1407176,0
1761669,0
1676368,0
1723626,0
207296,0
1036079,0
887902,0
722844,0
1869839,0
1968188,0
76693,0
1914932,0
336210,0
1122543,0
1861499,0
1687517,0
1680538,0
593452,0
259386,0
18429,0
775430,0
1520091,0
1091671,0
1513047,0
925233,0
1468926,0
1060053,0
496227,0
1142950,0
356948,0
1885196,0
1884272,0
742285,0
330981,0
794905,0
1694445,0
1408240,0
1767108,0
568401,0
1393050,0
159198,0
640466,0
1356598,0
1717346,0
1123563,0
133933,0
1699752,0
1280236,0
1416112,0
986396,0
600837,0
873598,0
778669,0
880922,0
1658482,0
218101,0
540577,0
1791926,0
785095,0
102413,0
1241377,0
1085751,0
1783451,0
1161869,0
870618,0
1515980,0
473839,0
1231149,0
1269932,0
102396,0
1172470,0
982222,0
306094,0
315188,0
1845322,0
582376,0
701073,0
1407703,0
1572913,0
1282262,0
377411,0
1314087,0
367163,0
479719,0
1815763,0
858380,0
1980674,0
1297859,0
781893,0
1011458,0
966705,0
614817,0
72025,0
26167,0
1157704,0
427505,0
1138146,0
1179839,0
126002,0
604185,0
937308,0
550041,0
150787,0
1470264,0
1916922,0
1902267,0
578445,0
626805,0
1943653,0
116553,0
656663,0
158522,0
834536,0
1349747,0
1749669,0
155986,0
1165466,0
1325450,0
1321110,0
22055,0
1380674,0
771731,0
1513325,0
131156,0
1547672,0
438329,0
1361437,0
1636085,0
1584443,0
1884613,0
1585275,0
785982,0
1820491,0
1045222,0
1191446,0
35221,0
1484987,0
1117401,0
1438206,0
798045,0
10762,0
1327398,0
311410,0
468468,0
1077792,0
1783683,0
1415718,0
1310646,0
493057,0
306982,0
575783,0
773415,0
756440,0
480268,0
1368242,0
1820822,0
83929,0
760614,0
14390,0
1927545,0
1258747,0
1672446,0
425621,0
465226,0
916712,0
1062347,0
1470925,0
1981474,0
445312,0
713452,0
591016,0
1783517,0
221062,0
1765413,0
1802899,0
489317,0
1517903,0
1267461,0
686502,0
1815837,0
1506840,0
1064301,0
61089,0
609455,0
1815121,0
1356514,0
1007870,0
1285861,0
1540473,0
502160,0
901768,0
303209,0
984899,0
325545,0
704025,0
873867,0
313066,0
669086,0
1098429,0
1432257,0
1060355,0
1451371,0
1118095,0
1081928,0
1677044,0
136628,0
667295,0
104281,0
190924,0
1387697,0
380617,0
125223,0
1428034,0
127782,0
1076907,0
570032,0
1911548,0
1462749,0
1546332,0
1749654,0
406672,0
1774507,0
1808390,0
624808,0
791468,0
398973,0
491906,0
1694011,0
309190,0
1023132,0
1270342,0
1444222,0
1554840,0
420789,0
1349699,0
1370308,0
1637724,0
1251746,0
622185,0
969041,0
39070,0
336729,0
226703,0
461635,0
604799,0
652447,0
797494,0
860064,0
148114,0
1192608,0
973707,0
685951,0
1816447,0
585407,0
1693,0
856125,0
1378928,0
966528,0
7791,0
747560,0
1727540,0
1520262,0
1557537,0
426669,0
1985774,0
436877,0
122904,0
832601,0
1960039,0
1124274,0
164901,0
657457,0
829274,0
1928625,0
1354290,0
26738,0
866684,0
135656,0
1892539,0
1316783,0
1223421,0
1763257,0
1910746,0
544201,0
856358,0
1182182,0
688538,0
1309481,0
207993,0
819046,0
1482548,0
1599386,0
65795,0
1005009,0
605207,0
714182,0
625089,0
510780,0
145433,0
31843,0
635150,0
751255,0
603484,0
837465,0
1786165,0
1808056,0
1484013,0
1430004,0
1465398,0
891650,0
962341,0
100049,0
819054,0
1968537,0
338909,0
857829,0
1342097,0
1617323,0
442859,0
1431784,0
921592,0
810018,0
1990407,0
1170774,0
514761,0
1362461,0
127540,0
629186,0
1445517,0
1228008,0
1047546,0
1114303,0
505963,0
706951,0
1390806,0
113145,0
809852,0
630290,0
1934284,0
1059190,0
1323745,0
735581,0
969775,0
1996613,0
1008763,0
821031,0
23826,0
1240166,0
1033926,0
1545526,0
1329356,0
903489,0
1589365,0
1273003,0
582192,0
1152554,0
1693286,0
138932,0
1943829,0
1335450,0
769392,0
99229,0
155184,0
381964,0
267134,0
683459,0
1945861,0
517083,0
334871,0
1322692,0
169717,0
100988,0
1021727,0
18097,0
108221,0
1380772,0
1668132,0
630800,0
904630,0
653622,0
955157,0
429612,0
1942598,0
1477139,0
1863722,0
809289,0
343564,0
797066,0
1154435,0
1631478,0
1438950,0
927030,0
169230,0
1222555,0
943242,0
745476,0
1704725,0
565736,0
736580,0
658986,0
1869209,0
1226279,0
941992,0
1931306,0
697904,0
1636476,0
1139119,0
1329516,0
1110406,0
857894,0
1250995,0
585572,0
712868,0
1073810,0
648313,0
303759,0
1954058,0
1321493,0
1229583,0
1136085,0
799640,0
1679783,0
623278,0
1179482,0
450326,0
1335043,0
523220,0
1951331,0
1672060,0
570849,0
1115866,0
948033,0
1778736,0
1213048,0
1919152,0
75227,0
1577799,0
956554,0
1647293,0
424285,0
1731521,0
989254,0
1181664,0
1982799,0
666157,0
1818589,0
1797524,0
656598,0
1441004,0
294326,0
1423070,0
1028280,0
866442,0
1043560,0
1243723,0
618699,0
1888203,0
1573816,0
444996,0
405861,0
695639,0
1674061,0
656941,0
17413,0
1352473,0
1825299,0
190149,0
1383589,0
1578514,0
871467,0
119262,0
1081996,0
1242615,0
1445268,0
706792,0
1028559,0
1503216,0
625324,0
1240182,0
1858955,0
1336808,0
267602,0
1971068,0
901708,0
1971683,0
954707,0
648310,0
548827,0
1196211,0
1526272,0
72427,0
1643977,0
1494786,0
617238,0
1555694,0
555872,0
788642,0
38580,0
645728,0
1957157,0
1783814,0
1983452,0
1063136,0
1289631,0
897568,0
382128,0
377083,0
1249981,0
1077765,0
320066,0
1479061,0
1403711,0
160271,0
1581303,0
621540,0
1270769,0
639480,0
1261194,0
1794994,0
278279,0
605442,0
1388768,0
1267200,0
205829,0
312644,0
1066336,0
1211301,0
530142,0
133115,0
1522660,0
1923840,0
231318,0
1784008,0
1442219,0
1133340,0
364105,0
618050,0
681961,0
1045136,0
1025630,0
1508347,0
678438,0
637481,0
146858,0
807627,0
1344784,0
714816,0
1472419,0
847630,0
244376,0
700870,0
26501,0
1493938,0
1314295,0
1477916,0
671788,0
1755373,0
1983771,0
1006063,0
796803,0
259103,0
1894231,0
724489,0
1403060,0
263437,0
716795,0
109394,0
186982,0
1429663,0
1887356,0
1473961,0
1488681,0
1247440,0
510843,0
1314737,0
1718611,0
1590020,0
23717,0
915944,0
334015,0
42789,0
1171936,0
760366,0
1343811,0
48676,0
864474,0
1760950,0
241598,0
1795089,0
1819567,0
1415537,0
1815249,0
1936688,0
1774511,0
1840400,0
1312863,0
1613317,0
1150062,0
848638,0
325435,0
91797,0
244488,0
1952821,0
803974,0
90262,0
1640703,0
1625692,0
1745875,0
963446,0
656483,0
1995185,0
878594,0
703739,0
40090,0
1478725,0
957403,0
805436,0
460358,0
1806052,0
209515,0
309269,0
1697681,0
1647728,0
1295078,0
1132240,0
1302693,0
1603050,0
1121261,0
1091240,0
1991565,0
425508,0
959596,0
1998626,0
1387192,0
1551943,0
891303,0
94375,0
1248420,0
1994951,0
614367,0
1543029,0
1984881,0
365587,0
632280,0
1991034,0
1301305,0
289536,0
683741,0
1179830,0
1497334,0
1824606,0
809349,0
1872088,0
60134,0
1596332,0
1854445,0
1659466,0
1503799,0
1294546,0
979469,0
206917,0
892471,0
608942,0
1995321,0
949106,0
164472,0
1232206,0
1500746,0
320523,0
1529787,0
234976,0
1304386,0
7061,0
956105,0
606838,0
225292,0
1391619,0
546583,0
1871126,0
1141427,0
1993894,0
1328268,0
5850,0
417758,0
806631,0
1595790,0
1482946,0
285016,0
147722,0
1192579,0
360198,0
1419969,0
1136457,0
1268998,0
1583510,0
690885,0
838812,0
98466,0
468235,0
1425036,0
1886406,0
1033678,0
885848,0
1646517,0
1769825,0
1970186,0
875983,0
532746,0
300900,0
1984129,0
996677,0
246319,0
1017939,0
552531,0
832334,0
494206,0
1566820,0
1950973,0
658719,0
882672,0
1962828,0
677112,0
353526,0
949281,0
1589074,0
1836280,0
759890,0
532458,0
1536296,0
1147503,0
682383,0
1762945,0
1777182,0
1275552,0
349806,0
978908,0
870407,0
1986684,0
1681422,0
575837,0
594084,0
1279901,0
1249089,0
1367240,0
229052,0
1863941,0
318969,0
878595,0
807407,0
12244,0
1553021,0
673743,0
546816,0
233698,0
1955277,0
1128575,0
1733360,0
845470,0
1964804,0
1555021,0
267816,0
463321,0
944869,0
157194,0
601587,0
1330345,0
1410430,0
1996657,0
1099849,0
710167,0
152568,0
1412831,0
208074,0
194370,0
158416,0
931589,0
1941801,0
1118110,0
1646062,0
1406234,0
963201,0
1653138,0
1684755,0
1056096,0
1317,0
1710136,0
1940754,0
1503395,0
1417994,0
1019454,0
943072,0
1373026,0
469067,0
636760,0
466365,0
194845,0
1376394,0
1553993,0
606890,0
286073,0
641579,0
491436,0
1944869,0
1784625,0
1610487,0
588086,0
817130,0
1912642,0
1785215,0
405977,0
898209,0
624411,0
1302651,0
8270,0
179385,0
1793025,0
1669441,0
1710837,0
1348087,0
478785,0
1198038,0
916685,0
1131234,0
1786668,0
1799832,0
1037941,0
1034707,0
1812066,0
785550,0
786347,0
272906,0
1675981,0
1880993,0
954845,0
1655473,0
1101997,0
1880830,0
434625,0
44838,0
611347,0
1320578,0
540024,0
1395715,0
672071,0
319424,0
265635,0
1371254,0
89180,0
654469,0
408975,0
1190396,0
1723690,0
1294471,0
1279136,0
1351307,0
1527871,0
1419041,0
1673909,0
612100,0
1019286,0
1598589,0
1974103,0
619482,0
1780437,0
1753619,0
612057,0
994066,0
77738,0
1740763,0
1992971,0
1666753,0
80905,0
763627,0
1651479,0
331227,0
1960444,0
555770,0
199676,0
111472,0
1124765,0
1208034,0
1027971,0
1657459,0
1951762,0
1758445,0
1788179,0
370906,0
1535998,0
126633,0
1721435,0
107919,0
1727580,0
451478,0
1369951,0
816383,0
311667,0
1625377,0
950338,0
529341,0
179190,0
294773,0
619089,0
1902690,0
1961121,0
1552663,0
758925,0
197674,0
1000285,0
1509599,0
1079521,0
619355,0
1598502,0
1106325,0
1463527,0
448167,0
764005,0
51272,0
306787,0
417421,0
230435,0
1009688,0
694451,0
1358317,0
1370936,0
1661167,0
1072829,0
381868,0
1976351,0
882662,0
560998,0
548251,0
1496093,0
611130,0
1013401,0
1683393,0
466336,0
566358,0
964577,0
914141,0
403978,0
1305198,0
512066,0
103258,0
1121610,0
767114,0
204741,0
490856,0
162734,0
62421,0
451292,0
404639,0
631040,0
16116,0
61443,0
711407,0
353598,0
1173362,0
1450048,0
202331,0
1841301,0
1961783,0
1297942,0
1321452,0
1097845,0
1670101,0
1851941,0
1813708,0
1621076,0
1969893,0
1995571,0
1672409,0
941925,0
255975,0
92011,0
1693439,0
548067,0
1059893,0
136042,0
37082,0
1497237,0
1429879,0
847561,0
1646114,0
1097396,0
250538,0
1644409,0
204744,0
1668279,0
1817188,0
1810911,0
460805,0
1752586,0
1319821,0
1709842,0
713082,0
1651953,0
1413946,0
174563,0
1692284,0
1106539,0
110674,0
224363,0
1595909,0
1832392,0
1325859,0
1504641,0
1007909,0
1589623,0
1579580,0
1479915,0
1902067,0
180790,0
65458,0
221395,0
187785,0
1529587,0
850547,0
252973,0
119022,0
673203,0
362101,0
1825721,0
589701,0
38821,0
643951,0
492807,0
1773239,0
1190691,0
107373,0
1906296,0
1064514,0
861608,0
292154,0
35964,0
1816865,0
1274041,0
37229,0
1447630,0
887477,0
1604570,0
1881423,0
1967953,0
255355,0
965431,0
1819456,0
1204998,0
264306,0
1926038,0
78377,0
1199245,0
1687718,0
180955,0
573778,0
1328686,0
42777,0
1404514,0
1358316,0
325934,0
111091,0
641206,0
405162,0
303428,0
1050317,0
1129927,0
57384,0
122163,0
231746,0
1583216,0
1683562,0
1821883,0
137292,0
15666,0
1376561,0
1638345,0
737181,0
515619,0
398449,0
1859355,0
1842125,0
948643,0
1491077,0
355338,0
521486,0
634140,0
1614074,0
1589727,0
920019,0
1441492,0
726175,0
1718778,0
1499919,0
1521669,0
1679135,0
1114377,0
959731,0
1008524,0
341875,0
954405,0
35417,0
711560,0
1024199,0
954550,0
249926,0
1660657,0
49173,0
1825630,0
894350,0
825810,0
1506887,0
567564,0
1416766,0
523538,0
1983999,0
746472,0
1678433,0
1620584,0
178469,0
876228,0
421539,0
1022043,0
495071,0
588187,0
100166,0
1082325,0
1859285,0
1423416,0
1151312,0
1690933,0
1896065,0
1591597,0
1315109,0
395066,0
1357,0
1397442,0
297497,0
1217746,0
1510447,0
125796,0
806030,0
917040,0
1765231,0
1905603,0
1578435,0
1827209,0
1093812,0
1962792,0
666582,0
335794,0
1495576,0
234780,0
1177377,0
602909,0
907426,0
1554509,0
932391,0
320745,0
1185691,0
644293,0
624879,0
193314,0
104394,0
689998,0
548253,0
1898907,0
89158,0
77779,0
857217,0
1022154,0
1981594,0
1164841,0
129712,0
1984644,0
1823631,0
1780784,0
1228443,0
1722608,0
580964,0
895082,0
1492153,0
1218597,0
647569,0
906181,0
1577927,0
816847,0
818047,0
1453940,0
1074484,0
247376,0
1172372,0
1575944,0
1136572,0
1791839,0
864559,0
546045,0
812052,0
184401,0
671164,0
1692046,0
446256,0
537676,0
1980694,0
1406529,0
1457830,0
1126430,0
1873498,0
319401,0
1063572,0
1465928,0
743192,0
1578715,0
195822,0
1231339,0
1325031,0
362642,0
411864,0
193529,0
30970,0
987692,0
125258,0
80685,0
254642,0
159665,0
205127,0
1628952,0
469216,0
1723982,0
11489,0
1160178,0
776743,0
1139809,0
192124,0
33844,0
841076,0
1358807,0
1162471,0
1894896,0
982901,0
141098,0
76670,0
1888017,0
214050,0
530966,0
44378,0
1412228,0
1646284,0
1840603,0
1474977,0
827210,0
1454554,0
1440332,0
1176853,0
1687849,0
1611031,0
796238,0
146257,0
1458517,0
1016858,0
1900289,0
323474,0
1716382,0
1224617,0
1468932,0
142583,0
894769,0
1588023,0
1323594,0
1239013,0
1747511,0
1527308,0
985777,0
1537754,0
372620,0
1858881,0
1619194,0
15619,0
1273996,0
761954,0
72591,0
1772785,0
353814,0
967005,0
698479,0
909769,0
276793,0
1759961,0
354743,0
877516,0
1286212,0
1867391,0
980549,0
723618,0
1871774,0
608504,0
756277,0
998675,0
1312528,0
1235174,0
1755660,0
1219875,0
691089,0
249365,0
1723740,0
812218,0
1809056,0
1961484,0
1808084,0
410749,0
1606070,0
225687,0
1660316,0
1921518,0
1360017,0
1831417,0
1586480,0
794419,0
209,0
1397885,0
716670,0
1041004,0
1674278,0
1506494,0
984663,0
1541005,0
1062219,0
295161,0
1274994,0
118085,0
1847522,0
88006,0
1975177,0
1414467,0
1384105,0
149189,0
448236,0
1452048,0
1086826,0
1343293,0
1673046,0
952297,0
1086144,0
80198,0
184657,0
778360,0
1370984,0
288793,0
117829,0
1486391,0
136544,0
627785,0
119542,0
846121,0
1225959,0
671629,0
762545,0
1061034,0
975547,0
1208923,0
1083814,0
1946246,0
768065,0
1052994,0
561429,0
24863,0
1011878,0
808354,0
1754238,0
115846,0
293569,0
472555,0
1766532,0
1129416,0
1357955,0
843973,0
1506892,0
1404675,0
966370,0
1764825,0
1972767,0
284655,0
438284,0
536393,0
1850864,0
31434,0
1586567,0
1981570,0
224358,0
1826859,0
639706,0
1705791,0
1841955,0
1868240,0
1846368,0
936949,0
687939,0
1665882,0
1939106,0
736650,0
935611,0
1787550,0
1877082,0
1028127,0
1192370,0
1277561,0
251427,0
445805,0
305733,0
11801,0
1656869,0
1858265,0
652339,0
550229,0
1685681,0
531325,0
1964859,0
774570,0
129354,0
73366,0
1758052,0
757141,0
260414,0
1565277,0
1976734,0
1953637,0
365971,0
934665,0
1099488,0
1724360,0
452024,0
1334321,0
40373,0
1962461,0
1149210,0
1586947,0
1331772,0
1163436,0
1708011,0
1570844,0
1843546,0
1768623,0
1068638,0
1318491,0
253883,0
1377902,0
347812,0
541190,0
1764281,0
1486975,0
127467,0
88086,0
1835077,0
1633425,0
1009198,0
415286,0
142720,0
1176015,0
1806007,0
835754,0
305682,0
1230839,0
995646,0
587734,0
546296,0
1993518,0
701792,0
1630175,0
935085,0
1095694,0
174513,0
288177,0
1933418,0
759816,0
1330048,0
184621,0
